Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
21 lines of code for unit resetFormAndState(),LOW,RAW,2026-06-04,44,resetFormAndState(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx#L63:83,TypeScript,21,1,0
21 lines of code for unit updateFinishedPointAttachmentsHelpers.ts.commitAttachmentUpdate(any),LOW,RAW,2026-07-18,0,updateFinishedPointAttachmentsHelpers.ts.commitAttachmentUpdate(any),backend/src/routes/finished_plans/updateFinishedPointAttachmentsHelpers.ts#L36:65,TypeScript,21,2,1
21 lines of code for unit setupClickListener.ts.setupClickListener(SetupClickListenerInput),LOW,RAW,2026-07-04,14,setupClickListener.ts.setupClickListener(SetupClickListenerInput),src/hooks/popUpModal/setupClickListener.ts#L16:30,TypeScript,21,2,1
21 lines of code for unit InputComp.tsx,LOW,RAW,2026-07-14,4,InputComp.tsx,src/Components/HomePage/Body/Left/Common/FormComponents/InputComp.tsx#L1:18,TypeScript,21,9,0
21 lines of code for unit MapComp.tsx.MapComp(any),LOW,RAW,2026-06-04,44,MapComp.tsx.MapComp(any),src/Components/HomePage/Body/MapViewComp/MapComp.tsx#L12:45,TypeScript,21,4,1
21 lines of code for unit CommonTabBtn.tsx.CommonTabBtn(any),LOW,RAW,2026-06-04,44,CommonTabBtn.tsx.CommonTabBtn(any),src/Components/HomePage/Head/Common/CommonTabBtn.tsx#L6:52,TypeScript,21,2,1
21 lines of code for unit addPointToPlanPinHelpers.ts.syncAddPointToPlanPins(any),LOW,RAW,2026-07-18,0,addPointToPlanPinHelpers.ts.syncAddPointToPlanPins(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/addPointToPlanPinHelpers.ts#L10:37,TypeScript,21,5,1
"21 lines of code for unit applyGeometryCommentUpdate.ts.applyGeometryCommentSuccess(ApplyGeometryCommentUpdateInput,FinishedPointType[])",LOW,RAW,2026-07-18,0,"applyGeometryCommentUpdate.ts.applyGeometryCommentSuccess(ApplyGeometryCommentUpdateInput,FinishedPointType[])",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/applyGeometryCommentUpdate.ts#L57:82,TypeScript,21,2,2
21 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,44,handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx#L43:57,TypeScript,21,4,0
21 lines of code for unit handleSubmit(),LOW,RAW,2026-07-13,5,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateSubmit.ts#L24:44,TypeScript,21,2,0
"21 lines of code for unit timesliderGeometryHighlightFactory.ts.createPlanGeometryHighlightGraphic(FinishedFlightPlanType,PlanGeometry,number[])",LOW,RAW,2026-07-18,0,"timesliderGeometryHighlightFactory.ts.createPlanGeometryHighlightGraphic(FinishedFlightPlanType,PlanGeometry,number[])",src/helpers/timeslider/timesliderGeometryHighlightFactory.ts#L41:66,TypeScript,21,5,3
21 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Buttons.tsx#L37:58,TypeScript,21,2,0
"21 lines of code for unit callbackHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"callbackHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/callbackHandler.ts#L7:28,TypeScript,21,2,2
21 lines of code for unit useBasemapsListModel.ts.useBasemapsListModel(UsedPlace),LOW,RAW,2026-07-18,0,useBasemapsListModel.ts.useBasemapsListModel(UsedPlace),src/Components/HomePage/Body/Left/Common/KaartLegend/useBasemapsListModel.ts#L18:22,TypeScript,21,2,1
21 lines of code for unit usePointGraphicsEffects.ts.usePointGraphicsClick(any),LOW,RAW,2026-07-14,4,usePointGraphicsEffects.ts.usePointGraphicsClick(any),src/hooks/features/usePointGraphicsEffects.ts#L38:62,TypeScript,21,6,1
21 lines of code for unit SingleGeometry.tsx.SingleGeometry(Props),LOW,RAW,2026-07-18,0,SingleGeometry.tsx.SingleGeometry(Props),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SingleGeometry.tsx#L13:40,TypeScript,21,1,1
21 lines of code for unit computeRealmRoleDiff.ts.computeRealmRoleDiff(any),LOW,RAW,2026-07-17,1,computeRealmRoleDiff.ts.computeRealmRoleDiff(any),backend/src/routes/keycloak/management/users/computeRealmRoleDiff.ts#L3:30,TypeScript,21,6,1
21 lines of code for unit useTableLayout.ts.useTableLayout(UseTableLayoutInput),LOW,RAW,2026-07-04,14,useTableLayout.ts.useTableLayout(UseTableLayoutInput),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useTableLayout.ts#L8:29,TypeScript,21,6,1
"21 lines of code for unit getPointsDescription.ts.getPointsDescription(Request,Response)",LOW,RAW,2026-06-04,44,"getPointsDescription.ts.getPointsDescription(Request,Response)",backend/src/routes/points/getPointsDescription.ts#L4:28,TypeScript,21,3,2
21 lines of code for unit buildCoordinateSyncPatch.ts.buildCoordinateSyncPatch(any),LOW,RAW,2026-07-17,1,buildCoordinateSyncPatch.ts.buildCoordinateSyncPatch(any),src/helpers/geo/buildCoordinateSyncPatch.ts#L11:39,TypeScript,21,3,1
21 lines of code for unit arcgisAdminTokenPost.ts.postArcgisAdminToken(ResolvedArcgisTokenConfig),LOW,RAW,2026-07-18,0,arcgisAdminTokenPost.ts.postArcgisAdminToken(ResolvedArcgisTokenConfig),backend/src/services/arcgisAdminTokenPost.ts#L9:31,TypeScript,21,3,1
21 lines of code for unit featureLayerPopupClick.ts.handleFeatureLayerMapClick(any),LOW,RAW,2026-07-04,14,featureLayerPopupClick.ts.handleFeatureLayerMapClick(any),src/hooks/hover-click-handlers/featureLayerPopupClick.ts#L8:37,TypeScript,21,5,1
21 lines of code for unit index.tsx.AllUsersTable(),LOW,RAW,2026-06-04,44,index.tsx.AllUsersTable(),src/Components/DashboardPage/AllUsersTable/index.tsx#L28:43,TypeScript,21,3,0
21 lines of code for unit uploadReportZipFile.ts.uploadReportZipFile(any),LOW,RAW,2026-07-17,1,uploadReportZipFile.ts.uploadReportZipFile(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/uploadReportZipFile.ts#L4:32,TypeScript,21,7,1
21 lines of code for unit finishedPlan.ts.validateFinishedPlan(unknown),LOW,RAW,2026-06-10,38,finishedPlan.ts.validateFinishedPlan(unknown),backend/src/helpers/validators/finishedPlan.ts#L65:93,TypeScript,21,10,1
"21 lines of code for unit createUser.ts.handleCreateUser(Request,Response)",LOW,RAW,2026-06-04,44,"createUser.ts.handleCreateUser(Request,Response)",backend/src/routes/keycloak/management/users/createUser.ts#L8:33,TypeScript,21,5,2
21 lines of code for unit removePointSuccess.ts.buildRemovePointPlanAttributes(any),LOW,RAW,2026-07-17,1,removePointSuccess.ts.buildRemovePointPlanAttributes(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts#L33:56,TypeScript,21,1,1
21 lines of code for unit usePopupBlockedGuard.ts.usePopupBlockedGuard(),LOW,RAW,2026-07-13,5,usePopupBlockedGuard.ts.usePopupBlockedGuard(),src/hooks/popUpModal/usePopupBlockedGuard.ts#L7:28,TypeScript,21,1,0
21 lines of code for unit useGeometryListMapClick.ts.useGeometryListMapClick(any),LOW,RAW,2026-07-04,14,useGeometryListMapClick.ts.useGeometryListMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/useGeometryListMapClick.ts#L7:35,TypeScript,21,3,1
21 lines of code for unit Section2.tsx.Section2(),LOW,RAW,2026-06-04,44,Section2.tsx.Section2(),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Block1/Section2.tsx#L4:28,TypeScript,21,1,0
"21 lines of code for unit fileDownload.ts.setPasswordHandler(any,any)",LOW,RAW,2026-06-04,44,"fileDownload.ts.setPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L27:34,TypeScript,21,5,2
"21 lines of code for unit buildPlanBoundingBoxGraphic.ts.buildPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",LOW,RAW,2026-07-17,1,"buildPlanBoundingBoxGraphic.ts.buildPlanBoundingBoxGraphic(PlanBoundingBoxPoint[],any,any,CreatePlanBoundingBoxGraphicOptions)",src/helpers/ArcGISHelpers/buildPlanBoundingBoxGraphic.ts#L11:37,TypeScript,21,8,4
21 lines of code for unit updateFinishedPointAttachmentsTx.ts,LOW,RAW,2026-07-04,14,updateFinishedPointAttachmentsTx.ts,backend/src/helpers/queries/finished-plans/updateFinishedPointAttachmentsTx.ts#L1:95,TypeScript,21,2,0
"21 lines of code for unit formatPlanGeometries.ts.fetchGeometryDataMap(Pool,number[])",LOW,RAW,2026-06-30,18,"formatPlanGeometries.ts.fetchGeometryDataMap(Pool,number[])",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L111:138,TypeScript,21,2,2
21 lines of code for unit useBottomPanelState.ts.useBottomPanelState(boolean),LOW,RAW,2026-07-18,0,useBottomPanelState.ts.useBottomPanelState(boolean),src/Components/HomePage/Body/MapViewComp/useBottomPanelState.ts#L4:24,TypeScript,21,2,1
21 lines of code for unit processPoint.ts.processPoint(ProcessPointParams),LOW,RAW,2026-06-04,44,processPoint.ts.processPoint(ProcessPointParams),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/processPoint.ts#L9:32,TypeScript,21,1,1
21 lines of code for unit handlePathPointMapClick.ts.handlePathPointMapClick(any),LOW,RAW,2026-07-17,1,handlePathPointMapClick.ts.handlePathPointMapClick(any),src/hooks/hover-click-handlers/handlePathPointMapClick.ts#L10:42,TypeScript,21,2,1
"21 lines of code for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",LOW,RAW,2026-06-04,44,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts#L10:34,TypeScript,21,3,2
20 lines of code for unit featureLayerPopupClick.ts.attachFeatureLayerPopupClick(any),LOW,RAW,2026-07-04,14,featureLayerPopupClick.ts.attachFeatureLayerPopupClick(any),src/hooks/hover-click-handlers/featureLayerPopupClick.ts#L39:66,TypeScript,20,3,1
20 lines of code for unit BasemapWidget.tsx.BasemapWidget(),LOW,RAW,2026-06-04,44,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:12,TypeScript,20,7,0
20 lines of code for unit keycloakUserApi.ts.createKeycloakUser(any),LOW,RAW,2026-07-04,14,keycloakUserApi.ts.createKeycloakUser(any),src/Components/DashboardPage/shared/keycloakUserApi.ts#L47:72,TypeScript,20,6,1
20 lines of code for unit updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),LOW,RAW,2026-07-01,17,updateUserRoles.ts.updateUserRoles(UpdateUserRolesInput),backend/src/routes/keycloak/management/users/updateUserRoles.ts#L14:36,TypeScript,20,1,1
"20 lines of code for unit useResizableSidebar.ts.useResizableSidebar(number,ResizeHandleSide)",LOW,RAW,2026-06-10,38,"useResizableSidebar.ts.useResizableSidebar(number,ResizeHandleSide)",src/hooks/layout/useResizableSidebar.ts#L14:37,TypeScript,20,1,2
20 lines of code for unit buildReusePlanPointIds.ts.buildReuseFlightPlanPointIds(BuildReuseFlightPlanPointIdsInput),LOW,RAW,2026-07-04,14,buildReusePlanPointIds.ts.buildReuseFlightPlanPointIds(BuildReuseFlightPlanPointIdsInput),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/helpers/buildReusePlanPointIds.ts#L13:31,TypeScript,20,1,1
20 lines of code for unit Pages.tsx.Pages(),LOW,RAW,2026-06-04,44,Pages.tsx.Pages(),src/Components/HomePage/Head/Common/Pages.tsx#L8:45,TypeScript,20,4,0
20 lines of code for unit handleAddPointStepMapClick.ts.handleAddPointStepMapClick(any),LOW,RAW,2026-07-17,1,handleAddPointStepMapClick.ts.handleAddPointStepMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/handleAddPointStepMapClick.ts#L3:38,TypeScript,20,4,1
20 lines of code for unit reportPdfCommon.ts.fetchOverviewDetailImages(any),LOW,RAW,2026-07-04,14,reportPdfCommon.ts.fetchOverviewDetailImages(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportPdfCommon.ts#L47:70,TypeScript,20,1,1
"20 lines of code for unit drawYellowPlanGraphics.ts.drawYellowPoint(EnrichedPointType,__esri.GraphicsLayer|null)",LOW,RAW,2026-06-04,44,"drawYellowPlanGraphics.ts.drawYellowPoint(EnrichedPointType,__esri.GraphicsLayer|null)",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts#L17:42,TypeScript,20,3,2
20 lines of code for unit createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),LOW,RAW,2026-06-04,44,createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/createQuadrantGraphic.ts#L22:42,TypeScript,20,1,1
"20 lines of code for unit entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",LOW,RAW,2026-07-01,17,"entityDeleteHelpers.ts.removePointIdsFromFlightPlans(PoolClient,number[])",backend/src/helpers/entities/entityDeleteHelpers.ts#L68:94,TypeScript,20,6,2
20 lines of code for unit KaartlagenlijstTab.tsx.KaartlagenlijstTab(),LOW,RAW,2026-06-04,44,KaartlagenlijstTab.tsx.KaartlagenlijstTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/KaartlagenlijstTab.tsx#L5:30,TypeScript,20,1,0
20 lines of code for unit resetAddPointStepState.ts.removeAddPointMapGraphics(any),LOW,RAW,2026-07-13,5,resetAddPointStepState.ts.removeAddPointMapGraphics(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/resetAddPointStepState.ts#L4:29,TypeScript,20,5,1
20 lines of code for unit pdfReportTables.ts.addWrappedTable(any),LOW,RAW,2026-07-14,4,pdfReportTables.ts.addWrappedTable(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportTables.ts#L6:30,TypeScript,20,2,1
20 lines of code for unit spoedReportPdf.ts.waitForEmbeddedAssets(Page),LOW,RAW,2026-06-29,19,spoedReportPdf.ts.waitForEmbeddedAssets(Page),backend/src/routes/emails/spoedReportPdf.ts#L22:41,TypeScript,20,9,1
20 lines of code for unit polygonDrawer.ts.startPolygonDrawer(any),LOW,RAW,2026-07-17,1,polygonDrawer.ts.startPolygonDrawer(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/polygonDrawer.ts#L72:101,TypeScript,20,3,1
20 lines of code for unit updateGeometryHelpers.ts.commitGeometryUpdate(any),LOW,RAW,2026-07-18,0,updateGeometryHelpers.ts.commitGeometryUpdate(any),backend/src/routes/geometries/updateGeometryHelpers.ts#L5:33,TypeScript,20,2,1
20 lines of code for unit exportFlightPath(),LOW,RAW,2026-06-04,44,exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx#L37:59,TypeScript,20,6,0
20 lines of code for unit pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),LOW,RAW,2026-07-17,1,pointPlanImagesToAttachments.ts.pointPlanImagesToAttachments(PointPlanImageRow[]),src/api-hooks/planImages/pointPlanImagesToAttachments.ts#L5:28,TypeScript,20,8,1
20 lines of code for unit nnederlandLayerSpecsPart3c.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart3c.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart3c.ts#L1:25,TypeScript,20,1,0
20 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step2/Buttons.tsx#L10:32,TypeScript,20,1,1
"20 lines of code for unit loginDirectHelpers.ts.performDirectLogin(Request,any)",LOW,RAW,2026-07-18,0,"loginDirectHelpers.ts.performDirectLogin(Request,any)",backend/src/routes/auth/authKeycloak/loginDirectHelpers.ts#L21:45,TypeScript,20,2,2
"20 lines of code for unit sessionStoreSetup.ts.attachRedisSessionStore(session.SessionOptions,number)",LOW,RAW,2026-07-18,0,"sessionStoreSetup.ts.attachRedisSessionStore(session.SessionOptions,number)",backend/src/helpers/session/sessionStoreSetup.ts#L27:50,TypeScript,20,2,2
"20 lines of code for unit db.ts.queueDeviceCommand(string,DeviceCommand)",LOW,RAW,2026-06-04,44,"db.ts.queueDeviceCommand(string,DeviceCommand)",backend/src/routes/devices-updates/db.ts#L126:150,TypeScript,20,2,2
20 lines of code for unit loadRoles(),LOW,RAW,2026-06-29,19,loadRoles(),src/Components/DashboardPage/shared/useKeycloakRoles.ts#L17:36,TypeScript,20,5,0
20 lines of code for unit NewGeometriesList.tsx.NewGeometriesList(),LOW,RAW,2026-06-04,44,NewGeometriesList.tsx.NewGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L10:49,TypeScript,20,5,0
20 lines of code for unit generateReportZip.ts.generateReportZip(GenerateReportZipInput),LOW,RAW,2026-07-18,0,generateReportZip.ts.generateReportZip(GenerateReportZipInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/generateReportZip.ts#L13:34,TypeScript,20,2,1
20 lines of code for unit FeatureDeleteAttachmentsResponse.assertDeleteAttachmentsSuccess(FeatureDeleteAttachmentsResponse),LOW,RAW,2026-07-04,14,FeatureDeleteAttachmentsResponse.assertDeleteAttachmentsSuccess(FeatureDeleteAttachmentsResponse),src/helpers/arcgis/deleteAttachmentsResponse.ts#L27:52,TypeScript,20,10,1
20 lines of code for unit viewPlanStepMapActions.ts.goToGeometryCenter(any),LOW,RAW,2026-07-17,1,viewPlanStepMapActions.ts.goToGeometryCenter(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L69:94,TypeScript,20,6,1
20 lines of code for unit index.tsx.Step3(),LOW,RAW,2026-06-04,44,index.tsx.Step3(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/index.tsx#L10:56,TypeScript,20,4,0
"20 lines of code for unit AttachmentMeta.fetchAttachmentsForPoint(string,number)",LOW,RAW,2026-07-18,0,"AttachmentMeta.fetchAttachmentsForPoint(string,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachmentFetch.ts#L46:69,TypeScript,20,2,2
20 lines of code for unit pdfReportMapPages.ts.addMapPages(any),LOW,RAW,2026-07-13,5,pdfReportMapPages.ts.addMapPages(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportMapPages.ts#L44:68,TypeScript,20,1,1
"20 lines of code for unit loginHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,5,"loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/loginHandler.ts#L6:26,TypeScript,20,3,2
20 lines of code for unit PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),LOW,RAW,2026-07-15,3,PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx#L18:46,TypeScript,20,7,1
20 lines of code for unit createFinishedPlanHelpers.ts.saveFinishedPlanWithClient(any),LOW,RAW,2026-07-18,0,createFinishedPlanHelpers.ts.saveFinishedPlanWithClient(any),backend/src/routes/finished_plans/createFinishedPlanHelpers.ts#L41:64,TypeScript,20,2,1
20 lines of code for unit loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),LOW,RAW,2026-07-17,1,loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),backend/src/routes/auth2/loginErrorDecision.ts#L58:85,TypeScript,20,7,1
"20 lines of code for unit serverListen.ts.attachListenErrorHandler(Server,number)",LOW,RAW,2026-07-18,0,"serverListen.ts.attachListenErrorHandler(Server,number)",backend/src/serverListen.ts#L3:27,TypeScript,20,5,2
"20 lines of code for unit webMercatorToWgs84.ts.webMercatorToWgs84(number,number)",LOW,RAW,2026-07-18,0,"webMercatorToWgs84.ts.webMercatorToWgs84(number,number)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/webMercatorToWgs84.ts#L4:26,TypeScript,20,5,2
20 lines of code for unit SearchedTab.tsx.SearchedTab(),LOW,RAW,2026-06-04,44,SearchedTab.tsx.SearchedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx#L5:33,TypeScript,20,1,0
20 lines of code for unit buildGeometryPointsFromDrawn.ts.buildGeometryPointsFromDrawn(any),LOW,RAW,2026-07-04,14,buildGeometryPointsFromDrawn.ts.buildGeometryPointsFromDrawn(any),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/buildGeometryPointsFromDrawn.ts#L28:59,TypeScript,20,2,1
"20 lines of code for unit buildTimesliderImageViewerProps.ts.buildTimesliderImageViewerProps(BuildTimesliderPageShellInput,ImageViewerExtras)",LOW,RAW,2026-07-18,0,"buildTimesliderImageViewerProps.ts.buildTimesliderImageViewerProps(BuildTimesliderPageShellInput,ImageViewerExtras)",src/Components/TimesliderItemDetailPage/buildTimesliderImageViewerProps.ts#L18:38,TypeScript,20,5,2
"20 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansTimeRangeQuery(unknown,RegioFilterOptions)",LOW,RAW,2026-07-01,17,"buildFinishedPlanQuery.ts.buildFinishedPlansTimeRangeQuery(unknown,RegioFilterOptions)",backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L49:77,TypeScript,20,1,2
20 lines of code for unit persistLoginSession.ts.persistLoginSession(any),LOW,RAW,2026-07-13,5,persistLoginSession.ts.persistLoginSession(any),backend/src/routes/auth2/persistLoginSession.ts#L9:36,TypeScript,20,3,1
20 lines of code for unit submitPointCoordinates.ts.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),LOW,RAW,2026-07-04,14,submitPointCoordinates.ts.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/submitPointCoordinates.ts#L32:45,TypeScript,20,1,1
20 lines of code for unit ResultTab.tsx.ResultTab(),LOW,RAW,2026-06-04,44,ResultTab.tsx.ResultTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/ResultTab.tsx#L6:33,TypeScript,20,2,0
20 lines of code for unit pointJson.ts,LOW,RAW,2026-06-30,18,pointJson.ts,backend/src/helpers/queries/points/pointJson.ts#L1:20,TypeScript,20,1,0
20 lines of code for unit swagger.ts.setupSwagger(Express),LOW,RAW,2026-06-10,38,swagger.ts.setupSwagger(Express),backend/src/routes/swagger.ts#L54:74,TypeScript,20,1,1
20 lines of code for unit useImageMarkersOnMap.ts.useImageMarkersOnMap(UseImageMarkersOnMapInput),LOW,RAW,2026-07-04,14,useImageMarkersOnMap.ts.useImageMarkersOnMap(UseImageMarkersOnMapInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useImageMarkersOnMap.ts#L14:36,TypeScript,20,4,1
20 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/Buttons.tsx#L10:32,TypeScript,20,1,1
20 lines of code for unit SelectFromSourceButtons.tsx.SelectFromSourceButtons(any),LOW,RAW,2026-07-13,5,SelectFromSourceButtons.tsx.SelectFromSourceButtons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/SelectFromSourceButtons.tsx#L11:35,TypeScript,20,3,1
20 lines of code for unit safeServerRedirect.ts.isSafeServerRedirectTarget(string),LOW,RAW,2026-07-13,5,safeServerRedirect.ts.isSafeServerRedirectTarget(string),backend/src/routes/auth/authKeycloak/safeServerRedirect.ts#L20:43,TypeScript,20,11,1
20 lines of code for unit startDrawingSession(string),LOW,RAW,2026-07-04,14,startDrawingSession(string),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Options.tsx#L64:88,TypeScript,20,5,1
20 lines of code for unit uploadZip(),LOW,RAW,2026-06-04,44,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:41,TypeScript,20,6,0
20 lines of code for unit useCoordinatesWatcher.ts.useCoordinatesWatcher(),LOW,RAW,2026-06-04,44,useCoordinatesWatcher.ts.useCoordinatesWatcher(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/useCoordinatesWatcher.ts#L4:22,TypeScript,20,1,0
"20 lines of code for unit useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-06-04,44,"useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L9:34,TypeScript,20,3,2
20 lines of code for unit getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),LOW,RAW,2026-07-04,14,getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),src/helpers/ArcGISHelpers/getTransformedCoordinates.ts#L10:34,TypeScript,20,7,1
20 lines of code for unit Buttons.tsx.Buttons(),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L19:36,TypeScript,20,5,0
20 lines of code for unit filterState.ts,LOW,RAW,2026-06-04,44,filterState.ts,src/helpers/ZustandStates/filterState.ts#L1:52,TypeScript,20,1,0
20 lines of code for unit submitCreateUser.ts.submitCreateUser(any),LOW,RAW,2026-07-18,0,submitCreateUser.ts.submitCreateUser(any),src/Components/DashboardPage/AddUser/submitCreateUser.ts#L20:43,TypeScript,20,6,1
20 lines of code for unit flightPlanColumnHelpers.ts,LOW,RAW,2026-07-18,0,flightPlanColumnHelpers.ts,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/flightPlanColumnHelpers.ts#L1:24,TypeScript,20,1,0
20 lines of code for unit Form.tsx.Form(),LOW,RAW,2026-06-04,44,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L7:73,TypeScript,20,1,0
"20 lines of code for unit bboxPolygon.ts.getBboxPolygon(any,any)",LOW,RAW,2026-07-13,5,"bboxPolygon.ts.getBboxPolygon(any,any)",src/helpers/geo/bboxPolygon.ts#L3:24,TypeScript,20,1,2
