Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
24 lines of code for unit loadUsers(),LOW,RAW,2026-06-04,44,loadUsers(),src/Components/DashboardPage/AllUsersTable/index.tsx#L44:71,TypeScript,24,5,0
"24 lines of code for unit getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",LOW,RAW,2026-06-04,44,"getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",backend/src/routes/finished_plans/getAttachmentsPlanSinglePoint.ts#L4:32,TypeScript,24,5,2
24 lines of code for unit subscribeMapHoverHighlight.ts.subscribeMapHoverHighlight(MapHoverLayers),LOW,RAW,2026-07-18,0,subscribeMapHoverHighlight.ts.subscribeMapHoverHighlight(MapHoverLayers),src/Components/HomePage/Body/MapViewComp/subscribeMapHoverHighlight.ts#L5:28,TypeScript,24,2,1
24 lines of code for unit flightPathMetrics.ts.calculateFlightPathMetrics(PlanPathRow),LOW,RAW,2026-07-14,4,flightPathMetrics.ts.calculateFlightPathMetrics(PlanPathRow),src/hooks/flightPathMetrics.ts#L18:41,TypeScript,24,6,1
24 lines of code for unit index.tsx.Step3(any),LOW,RAW,2026-06-04,44,index.tsx.Step3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/index.tsx#L20:102,TypeScript,24,1,1
24 lines of code for unit index.tsx.EditPointCoordinates(any),LOW,RAW,2026-06-04,44,index.tsx.EditPointCoordinates(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/index.tsx#L9:111,TypeScript,24,2,1
"24 lines of code for unit computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",LOW,RAW,2026-06-06,42,"computeFlightPlanCentroid.ts.computeFlightPlanCentroid(FlightPlanCentroidPoint[],any,any)",src/helpers/ArcGISHelpers/computeFlightPlanCentroid.ts#L12:41,TypeScript,24,6,3
24 lines of code for unit index.tsx.EditPoint(),LOW,RAW,2026-06-04,44,index.tsx.EditPoint(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/index.tsx#L7:61,TypeScript,24,2,0
24 lines of code for unit processImportedRows(string[]),LOW,RAW,2026-07-04,14,processImportedRows(string[]),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L53:67,TypeScript,24,6,1
24 lines of code for unit viewPlanStepMapActions.ts.syncYellowGeometryTableGraphics(any),LOW,RAW,2026-07-17,1,viewPlanStepMapActions.ts.syncYellowGeometryTableGraphics(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L17:51,TypeScript,24,7,1
23 lines of code for unit spoedReportSendHelpers.ts.renderSpoedPdfBuffer(ValidatedSpoed),LOW,RAW,2026-07-18,0,spoedReportSendHelpers.ts.renderSpoedPdfBuffer(ValidatedSpoed),backend/src/routes/emails/spoedReportSendHelpers.ts#L23:47,TypeScript,23,2,1
23 lines of code for unit SaveEditGeometryInput.saveEditGeometry(SaveEditGeometryInput),LOW,RAW,2026-07-18,0,SaveEditGeometryInput.saveEditGeometry(SaveEditGeometryInput),src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryActionHandlers.ts#L62:84,TypeScript,23,2,1
23 lines of code for unit bufferPointsOnLayer.ts.bufferPointsOnLayer(BufferPointsOnLayerInput),LOW,RAW,2026-07-17,1,bufferPointsOnLayer.ts.bufferPointsOnLayer(BufferPointsOnLayerInput),src/helpers/ArcGISHelpers/bufferPointsOnLayer.ts#L45:69,TypeScript,23,1,1
23 lines of code for unit nnederlandLayerSpecsPart3a.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart3a.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart3a.ts#L1:28,TypeScript,23,1,0
23 lines of code for unit utils.ts.fetchWithRetry(any),LOW,RAW,2026-07-13,5,utils.ts.fetchWithRetry(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/utils.ts#L3:29,TypeScript,23,7,1
23 lines of code for unit staleCommandSql.ts.buildStaleCommandUpdateSql(any),LOW,RAW,2026-07-13,5,staleCommandSql.ts.buildStaleCommandUpdateSql(any),backend/src/routes/devices-updates/staleCommandSql.ts#L9:35,TypeScript,23,2,1
23 lines of code for unit nnederlandLayerSpecsPart1c.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart1c.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart1c.ts#L1:28,TypeScript,23,1,0
23 lines of code for unit updateGeometryPoints.ts.updateGeometryOwnedPoints(any),LOW,RAW,2026-07-04,14,updateGeometryPoints.ts.updateGeometryOwnedPoints(any),backend/src/helpers/queries/geometries/updateGeometryPoints.ts#L10:42,TypeScript,23,6,1
23 lines of code for unit nnederlandLayerSpecsPart2c.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart2c.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart2c.ts#L1:28,TypeScript,23,1,0
23 lines of code for unit generatePdfReport.ts.generatePdfReport(GeneratePdfReportInput),LOW,RAW,2026-07-04,14,generatePdfReport.ts.generatePdfReport(GeneratePdfReportInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts#L29:57,TypeScript,23,3,1
23 lines of code for unit Buttons.tsx.Buttons(),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx#L17:37,TypeScript,23,2,0
23 lines of code for unit nnederlandLayerSpecsPart2a.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart2a.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart2a.ts#L1:28,TypeScript,23,1,0
23 lines of code for unit usePathLoadingReady.ts.usePathLoadingReady(any),LOW,RAW,2026-07-04,14,usePathLoadingReady.ts.usePathLoadingReady(any),src/hooks/hover-click-handlers/usePathLoadingReady.ts#L3:22,TypeScript,23,5,1
23 lines of code for unit handleDelete(),LOW,RAW,2026-07-13,5,handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L24:46,TypeScript,23,3,0
"23 lines of code for unit deletePointHelpers.ts.deletePointInTransaction(PoolClient,number)",LOW,RAW,2026-07-18,0,"deletePointHelpers.ts.deletePointInTransaction(PoolClient,number)",backend/src/routes/points/deletePointHelpers.ts#L4:33,TypeScript,23,3,2
23 lines of code for unit buildFlightPlanCreateAttributes.ts.buildFlightPlanCreateAttributes(BuildFlightPlanCreateAttributesInput),LOW,RAW,2026-07-04,14,buildFlightPlanCreateAttributes.ts.buildFlightPlanCreateAttributes(BuildFlightPlanCreateAttributesInput),src/hooks/flightPlan/buildFlightPlanCreateAttributes.ts#L18:43,TypeScript,23,2,1
23 lines of code for unit useViewPlanFilteredPlans.ts.useViewPlanFilteredPlans(any),LOW,RAW,2026-07-13,5,useViewPlanFilteredPlans.ts.useViewPlanFilteredPlans(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/useViewPlanFilteredPlans.ts#L5:36,TypeScript,23,3,1
23 lines of code for unit handleToggle(React.ChangeEvent<HTMLInputElement>),LOW,RAW,2026-06-04,44,handleToggle(React.ChangeEvent<HTMLInputElement>),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LayerItem.tsx#L41:70,TypeScript,23,5,1
23 lines of code for unit nnederlandLayerSpecsPart2b.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart2b.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart2b.ts#L1:28,TypeScript,23,1,0
23 lines of code for unit useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),LOW,RAW,2026-06-04,44,useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),src/hooks/hover-click-handlers/useNearestPointClick.ts#L17:50,TypeScript,23,6,1
23 lines of code for unit handleDirectDownload(),LOW,RAW,2026-06-04,44,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L21:43,TypeScript,23,7,0
23 lines of code for unit nnederlandLayerSpecsPart3b.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart3b.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart3b.ts#L1:28,TypeScript,23,1,0
23 lines of code for unit featureLayerLabelsSync.ts.attachFeatureLayerLabelSync(any),LOW,RAW,2026-07-04,14,featureLayerLabelsSync.ts.attachFeatureLayerLabelSync(any),src/hooks/hover-click-handlers/featureLayerLabelsSync.ts#L28:32,TypeScript,23,3,1
"23 lines of code for unit logoutHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-06-04,44,"logoutHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/logoutHandler.ts#L4:30,TypeScript,23,7,2
23 lines of code for unit timesliderPlanImagesParse.ts.parseTimesliderPlanImagesRequest(any),LOW,RAW,2026-07-18,0,timesliderPlanImagesParse.ts.parseTimesliderPlanImagesRequest(any),backend/src/helpers/queries/timeslider/timesliderPlanImagesParse.ts#L15:41,TypeScript,23,3,1
23 lines of code for unit exportFlightPathZip.ts.buildFlightPathGeoJson(FinishedFlightPlanType),LOW,RAW,2026-07-17,1,exportFlightPathZip.ts.buildFlightPathGeoJson(FinishedFlightPlanType),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/exportFlightPathZip.ts#L7:32,TypeScript,23,1,1
23 lines of code for unit useStepContentHooks.ts.useStepContentHooks(any),LOW,RAW,2026-07-18,0,useStepContentHooks.ts.useStepContentHooks(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/useStepContentHooks.ts#L11:38,TypeScript,23,3,1
23 lines of code for unit fetchTimeRange(),LOW,RAW,2026-06-04,44,fetchTimeRange(),src/hooks/useTimeRange.ts#L15:37,TypeScript,23,8,0
23 lines of code for unit verifyRegioPointsGeometries.ts.runGeometriesQuery(string|undefined),LOW,RAW,2026-07-04,14,verifyRegioPointsGeometries.ts.runGeometriesQuery(string|undefined),backend/scripts/verifyRegioPointsGeometries.ts#L23:45,TypeScript,23,4,1
23 lines of code for unit buildTabHeaderLabelMap.ts.buildTabHeaderLabelMap(TabHeaderContent),LOW,RAW,2026-07-18,0,buildTabHeaderLabelMap.ts.buildTabHeaderLabelMap(TabHeaderContent),src/Components/HomePage/Body/Left/Common/TabHeader/buildTabHeaderLabelMap.ts#L10:34,TypeScript,23,1,1
23 lines of code for unit flightPlanFormFields.ts,LOW,RAW,2026-07-17,1,flightPlanFormFields.ts,src/hooks/zustand/shared/flightPlanFormFields.ts#L1:23,TypeScript,23,1,0
"23 lines of code for unit fetchAndRegisterArcGisToken.ts.fetchAndRegisterArcGisToken(string,string[])",LOW,RAW,2026-07-18,0,"fetchAndRegisterArcGisToken.ts.fetchAndRegisterArcGisToken(string,string[])",src/helpers/tokens/fetchAndRegisterArcGisToken.ts#L12:42,TypeScript,23,5,2
23 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/Submit.tsx#L20:42,TypeScript,23,2,0
23 lines of code for unit buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),LOW,RAW,2026-06-30,18,buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),backend/src/helpers/queries/flight-plans/buildFlightPlanQuery.ts#L10:38,TypeScript,23,1,1
23 lines of code for unit FetchFlightPlanListInput.fetchFlightPlanList(FetchFlightPlanListInput),LOW,RAW,2026-07-14,4,FetchFlightPlanListInput.fetchFlightPlanList(FetchFlightPlanListInput),backend/src/helpers/queries/flight-plans/fetchFlightPlanList.ts#L28:52,TypeScript,23,3,1
"23 lines of code for unit useLegendLayerSyncEffects.ts.useLegendLayerSyncEffects(Dispatch<SetStateAction<LegendLayerDefinition[]>>,string[],SyncOptions)",LOW,RAW,2026-07-18,0,"useLegendLayerSyncEffects.ts.useLegendLayerSyncEffects(Dispatch<SetStateAction<LegendLayerDefinition[]>>,string[],SyncOptions)",src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/helpers/useLegendLayerSyncEffects.ts#L13:41,TypeScript,23,5,3
"23 lines of code for unit updateGeometry.ts.updateGeometry(Request,Response)",LOW,RAW,2026-06-04,44,"updateGeometry.ts.updateGeometry(Request,Response)",backend/src/routes/geometries/updateGeometry.ts#L8:33,TypeScript,23,4,2
23 lines of code for unit pages.ts,LOW,RAW,2026-07-04,14,pages.ts,src/Components/HomePage/Head/headTabDefinitions/pages.ts#L1:26,TypeScript,23,1,0
23 lines of code for unit nnederlandLayerSpecsPart1b.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart1b.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart1b.ts#L1:28,TypeScript,23,1,0
"23 lines of code for unit drawYellowPlanGraphics.ts.drawYellowGeometries(Geometry[],__esri.GraphicsLayer|null)",LOW,RAW,2026-06-04,44,"drawYellowPlanGraphics.ts.drawYellowGeometries(Geometry[],__esri.GraphicsLayer|null)",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/drawYellowPlanGraphics.ts#L31:60,TypeScript,23,5,2
23 lines of code for unit index.tsx.ListPointFunctions(any),LOW,RAW,2026-07-15,3,index.tsx.ListPointFunctions(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L24:40,TypeScript,23,1,1
23 lines of code for unit useEntityPlanImages.ts.useEntityPlanImages(EntityPlanImagesInput),LOW,RAW,2026-07-17,1,useEntityPlanImages.ts.useEntityPlanImages(EntityPlanImagesInput),src/api-hooks/planImages/useEntityPlanImages.ts#L15:28,TypeScript,23,5,1
"23 lines of code for unit invalidateRelatedQueries.ts.invalidateRelatedQueries(QueryClient,string)",LOW,RAW,2026-07-17,1,"invalidateRelatedQueries.ts.invalidateRelatedQueries(QueryClient,string)",src/lib/invalidateRelatedQueries.ts#L12:43,TypeScript,23,9,2
23 lines of code for unit promptPasswordAndCopyDownloadLink.ts.promptPasswordAndCopyDownloadLink(any),LOW,RAW,2026-07-17,1,promptPasswordAndCopyDownloadLink.ts.promptPasswordAndCopyDownloadLink(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/promptPasswordAndCopyDownloadLink.ts#L4:41,TypeScript,23,5,1
23 lines of code for unit nnederlandLayerSpecsPart3d.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart3d.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart3d.ts#L1:28,TypeScript,23,1,0
22 lines of code for unit usePointsViewLayoutController.ts.usePointsViewLayoutController(any),LOW,RAW,2026-07-14,4,usePointsViewLayoutController.ts.usePointsViewLayoutController(any),src/Components/HomePage/Body/Bottom/PointsView/common/hooks/usePointsViewLayoutController.ts#L5:39,TypeScript,22,1,1
22 lines of code for unit applyGeometrySaveSuccess.ts.applyGeometrySaveSuccess(any),LOW,RAW,2026-07-18,0,applyGeometrySaveSuccess.ts.applyGeometrySaveSuccess(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/applyGeometrySaveSuccess.ts#L7:42,TypeScript,22,1,1
22 lines of code for unit SinglePoints.tsx.SinglePoint(any),LOW,RAW,2026-06-04,44,SinglePoints.tsx.SinglePoint(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/SinglePoints.tsx#L7:39,TypeScript,22,1,1
22 lines of code for unit syncBluePointGraphics.ts,LOW,RAW,2026-07-17,1,syncBluePointGraphics.ts,src/helpers/ArcGISHelpers/syncBluePointGraphics.ts#L1:3,TypeScript,22,5,0
22 lines of code for unit useTemplateSelectionFilters.ts.useTemplateSelectionFilters(any),LOW,RAW,2026-07-18,0,useTemplateSelectionFilters.ts.useTemplateSelectionFilters(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/useTemplateSelectionFilters.ts#L6:33,TypeScript,22,3,1
22 lines of code for unit planBoundingBoxSymbolsStar.ts,LOW,RAW,2026-07-18,0,planBoundingBoxSymbolsStar.ts,src/helpers/ArcGISHelpers/planBoundingBoxSymbolsStar.ts#L1:22,TypeScript,22,1,0
22 lines of code for unit getFlightPlansByPointHelpers.ts,LOW,RAW,2026-07-18,0,getFlightPlansByPointHelpers.ts,backend/src/routes/points/getFlightPlansByPointHelpers.ts#L1:25,TypeScript,22,1,0
22 lines of code for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),LOW,RAW,2026-06-04,44,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts#L10:39,TypeScript,22,3,1
22 lines of code for unit upsertRegisteredDevice.ts.insertNewDevice(RegisterDeviceInput),LOW,RAW,2026-07-04,14,upsertRegisteredDevice.ts.insertNewDevice(RegisterDeviceInput),backend/src/routes/devices-updates/upsertRegisteredDevice.ts#L43:67,TypeScript,22,5,1
22 lines of code for unit arcgisOAuthTokenPost.ts.postArcgisOAuthToken(ResolvedArcgisTokenConfig),LOW,RAW,2026-07-18,0,arcgisOAuthTokenPost.ts.postArcgisOAuthToken(ResolvedArcgisTokenConfig),backend/src/services/arcgisOAuthTokenPost.ts#L4:28,TypeScript,22,3,1
22 lines of code for unit useNotLoggedInBanner.ts.useNotLoggedInBanner(),LOW,RAW,2026-07-18,0,useNotLoggedInBanner.ts.useNotLoggedInBanner(),src/Components/HomePage/Body/Common/useNotLoggedInBanner.ts#L15:39,TypeScript,22,2,0
22 lines of code for unit resolveUploadedAttachment.ts.queryLatestAttachmentResult(any),LOW,RAW,2026-07-18,0,resolveUploadedAttachment.ts.queryLatestAttachmentResult(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/resolveUploadedAttachment.ts#L8:34,TypeScript,22,2,1
22 lines of code for unit assembleTimesliderPageView.ts.assembleTimesliderPageView(BuildTimesliderPageViewInput),LOW,RAW,2026-07-18,0,assembleTimesliderPageView.ts.assembleTimesliderPageView(BuildTimesliderPageViewInput),src/Components/TimesliderItemDetailPage/assembleTimesliderPageView.ts#L9:32,TypeScript,22,1,1
22 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L10:35,TypeScript,22,4,1
22 lines of code for unit useReuseFlightPlan.ts,LOW,RAW,2026-06-04,44,useReuseFlightPlan.ts,src/hooks/zustand/useReuseFlightPlan.ts#L1:67,TypeScript,22,1,0
22 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-10,38,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L17:44,TypeScript,22,1,1
"22 lines of code for unit deleteGeometry.ts.deleteGeometry(Request,Response)",LOW,RAW,2026-06-04,44,"deleteGeometry.ts.deleteGeometry(Request,Response)",backend/src/routes/geometries/deleteGeometry.ts#L11:36,TypeScript,22,4,2
"22 lines of code for unit formatPlanGeometries.ts.splitPointsByGeometry(RawPoint[],SplitPointsOptions<T>)",LOW,RAW,2026-06-30,18,"formatPlanGeometries.ts.splitPointsByGeometry(RawPoint[],SplitPointsOptions<T>)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L43:71,TypeScript,22,3,2
22 lines of code for unit FlightPlanStandardFieldsProps.pickFlightPlanFormFields(FlightPlanFormFieldValues&FlightPlanFormFieldSetters),LOW,RAW,2026-07-04,14,FlightPlanStandardFieldsProps.pickFlightPlanFormFields(FlightPlanFormFieldValues&FlightPlanFormFieldSetters),src/Components/HomePage/Body/Left/Common/FlightPlanForm/FlightPlanStandardFields.tsx#L33:56,TypeScript,22,1,1
"22 lines of code for unit mapGetacDeviceRow.ts.mapGetacDeviceRow(Record<string, unknown>)",LOW,RAW,2026-07-04,14,"mapGetacDeviceRow.ts.mapGetacDeviceRow(Record<string, unknown>)",backend/src/routes/devices-updates/mapGetacDeviceRow.ts#L11:32,TypeScript,22,5,1
22 lines of code for unit useViewPlanState.ts,LOW,RAW,2026-06-06,42,useViewPlanState.ts,src/hooks/zustand/voorbereiding/useViewPlanState.ts#L1:76,TypeScript,22,1,0
"22 lines of code for unit buildHtml.ts.htmlDiv(string,string)",LOW,RAW,2026-06-29,19,"buildHtml.ts.htmlDiv(string,string)",backend/src/helpers/html/buildHtml.ts#L15:40,TypeScript,22,1,2
22 lines of code for unit useEditPointCoordinateStores.ts.useEditPointCoordinateStores(),LOW,RAW,2026-07-18,0,useEditPointCoordinateStores.ts.useEditPointCoordinateStores(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateStores.ts#L5:26,TypeScript,22,1,0
22 lines of code for unit applyUploadedAttachmentSuccess.ts.buildAttachmentsAfterUpload(any),LOW,RAW,2026-07-18,0,applyUploadedAttachmentSuccess.ts.buildAttachmentsAfterUpload(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/applyUploadedAttachmentSuccess.ts#L7:32,TypeScript,22,4,1
"22 lines of code for unit createTemplateName.ts.createTemplateName(Request,Response)",LOW,RAW,2026-06-04,44,"createTemplateName.ts.createTemplateName(Request,Response)",backend/src/routes/template_plans/createTemplateName.ts#L8:35,TypeScript,22,4,2
"22 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,44,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts#L10:35,TypeScript,22,4,2
22 lines of code for unit buildAddPointResetForm.ts.buildAddPointResetForm(Stores),LOW,RAW,2026-07-18,0,buildAddPointResetForm.ts.buildAddPointResetForm(Stores),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/buildAddPointResetForm.ts#L6:27,TypeScript,22,1,1
"22 lines of code for unit pointGraphicFactory.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",LOW,RAW,2026-07-17,1,"pointGraphicFactory.ts.createPointGraphic(PointData,CreatePointGraphicOptions)",src/helpers/ArcGISHelpers/pointGraphicFactory.ts#L10:36,TypeScript,22,2,2
"22 lines of code for unit pointGraphicCoordinates.ts.getPointCoordinates(PointData,any)",LOW,RAW,2026-07-17,1,"pointGraphicCoordinates.ts.getPointCoordinates(PointData,any)",src/helpers/ArcGISHelpers/pointGraphicCoordinates.ts#L4:30,TypeScript,22,8,2
22 lines of code for unit EditFormBody.tsx,LOW,RAW,2026-06-04,44,EditFormBody.tsx,src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditFormBody.tsx#L1:9,TypeScript,22,1,0
22 lines of code for unit useWizardPointsFilterHeader.tsx.useWizardPointsFilterHeader(any),LOW,RAW,2026-07-13,5,useWizardPointsFilterHeader.tsx.useWizardPointsFilterHeader(any),src/hooks/points/useWizardPointsFilterHeader.tsx#L3:44,TypeScript,22,6,1
"22 lines of code for unit CreateKeycloakUserInput.clearKeycloakRequiredActions(Request,string)",LOW,RAW,2026-07-04,14,"CreateKeycloakUserInput.clearKeycloakRequiredActions(Request,string)",backend/src/routes/keycloak/management/users/createKeycloakUser.ts#L84:107,TypeScript,22,4,2
22 lines of code for unit flightPlanFields.ts.buildFlightPlanInsertParams(FlightPlanBodySource),LOW,RAW,2026-06-30,18,flightPlanFields.ts.buildFlightPlanInsertParams(FlightPlanBodySource),backend/src/helpers/queries/flight-plans/flightPlanFields.ts#L87:109,TypeScript,22,5,1
22 lines of code for unit removePointSuccess.ts.applyRemovePointSuccessState(any),LOW,RAW,2026-07-17,1,removePointSuccess.ts.applyRemovePointSuccessState(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/EditPoint/Buttons/removePointSuccess.ts#L54:92,TypeScript,22,1,1
22 lines of code for unit buildPathPointGraphics.ts.buildPathPointGraphics(any),LOW,RAW,2026-07-18,0,buildPathPointGraphics.ts.buildPathPointGraphics(any),src/hooks/hover-click-handlers/buildPathPointGraphics.ts#L7:31,TypeScript,22,1,1
22 lines of code for unit syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(any),LOW,RAW,2026-07-13,5,syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts#L59:89,TypeScript,22,4,1
22 lines of code for unit useTimesliderSelection.ts.useTimesliderSelectedPlan(any),LOW,RAW,2026-07-04,14,useTimesliderSelection.ts.useTimesliderSelectedPlan(any),src/Components/TimesliderItemDetailPage/useTimesliderSelection.ts#L4:32,TypeScript,22,6,1
"22 lines of code for unit getPoints.ts.getPoints(Request,Response)",LOW,RAW,2026-06-04,44,"getPoints.ts.getPoints(Request,Response)",backend/src/routes/points/getPoints.ts#L6:28,TypeScript,22,3,2
22 lines of code for unit useSelectFromSourceQuery.ts.useSelectFromSourceQuery(Source),LOW,RAW,2026-07-18,0,useSelectFromSourceQuery.ts.useSelectFromSourceQuery(Source),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceQuery.ts#L8:30,TypeScript,22,5,1
22 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),LOW,RAW,2026-06-30,18,buildFinishedPlanQuery.ts.buildFinishedPlansWithPointsQuery(BuildFinishedPlansQueryOptions),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L19:44,TypeScript,22,1,1
22 lines of code for unit nnederlandLayerSpecsPart1a.ts,LOW,RAW,2026-07-18,0,nnederlandLayerSpecsPart1a.ts,src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/NNederland/nnederlandLayerSpecsPart1a.ts#L1:27,TypeScript,22,1,0
22 lines of code for unit useStepContentMapSync.ts.useStepContentMapSync(PointData[]),LOW,RAW,2026-07-14,4,useStepContentMapSync.ts.useStepContentMapSync(PointData[]),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/useStepContentMapSync.ts#L11:34,TypeScript,22,1,1
22 lines of code for unit flightPlanFields.ts.buildFlightPlanInsertSql(),LOW,RAW,2026-06-30,18,flightPlanFields.ts.buildFlightPlanInsertSql(),backend/src/helpers/queries/flight-plans/flightPlanFields.ts#L63:85,TypeScript,22,1,0
22 lines of code for unit index.tsx.Step1(any),LOW,RAW,2026-06-04,44,index.tsx.Step1(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/index.tsx#L8:51,TypeScript,22,1,1
